gene	CD8_subtype_1	CD8_subtype_2	CD4_subtype_1	CD4_subtype_2	B_cell_subtype_1	B_cell_subtype_2	NK_subtype_1	NK_subtype_2	mono_subtype_1	mono_subtype_2	Endothelial_subtype_1	Endothelial_subtype_2	Fibroblast_subtype_1	Fibroblast_subtype_2	Neutrophils_subtype_1	Neutrophils_subtype_2
ENSG00000252128	83.14231568843213	0.036151610739935336	10.119458252985352	4.155692683545717	1.7020067375372205	2.096285483949924	13.238235315170826	3.400269103491609	0.8241468627450982	1.014803592266699	2.590879614501538	0.6941381247449543	15.215610460124383	15.208624809523824	0.0	7.234694999999999
ENSG00000252316	0.0506810639013085	0.047519022136132925	0.0325289048994891	0.030244754871795003	0.07231996570057221	0.07231996570057223	0.20405797580741014	0.16379062581874995	1.697293980392155	1.8937079067767006	5.284584680113943	4.106168574626886	67.55295557459601	67.48116714285703	5.73575	3.3227300000000004
ENSG00000252481	1621.3821885371708	1620.8112138181855	100.82232052392567	83.16759678826593	133.60446486970642	155.83090223808443	0.8720097135435096	0.7966572916666648	730.2610748196226	1077.7730310436405	6.701728562577475	1.7943116279950646	36.909538775741645	36.896633809523784	0.0	0.71096
ENSG00000252614	6.592313716749732	6.592391874999977	19.05556271140376	19.05579000000001	5.037100000000009	5.037100000000009	2.3300842260982275	2.333962499999999	2.3004391666666666	2.2838953670357216	0.04380035874156524	0.04343632272727272	0.4444099585637036	0.44381952380952333	2.61405	6.28645
ENSG00000252656	4.248279382479105	4.24832187499999	3.0777327918365973	3.077769999999989	2.527224687500019	2.527224687500006	16.033099303861455	16.04340000000001	0.5406409166666667	0.5367752178466968	0.0012480872104224854	0.0012370363636363642	0.10220083172694741	0.10204575761904755	4.305273000000001	1.703305
ENSG00000253210	2.1211129950128322	2.1211382500000004	1.8207825954653405	1.8207951666666562	5.283013687499989	5.283013687499989	5.476828516278311	5.4779450000000045	20.552365000000005	20.525280324521482	0.1762740021742463	0.1759339313636365	0.8289410673984128	0.8281584499999995	21.143684999999998	32.290885
ENSG00000253291	20.879803625370428	20.880439937500032	9.54943178862042	9.549498333333315	0.37497284124999947	0.37497284125000374	0.4128503374197728	0.4135375000000003	0.07168566666666665	0.07062801606015025	0.0014063154720080756	0.001393863636363637	0.009834836776443406	0.0098189523809524	0.0	0.0
ENSG00000253535	0.35257460920501327	0.3525784375	0.654516312354398	0.654522500000003	41.77835195625033	41.778351956250496	0.8038254714051937	0.80471425	9.243444249999998	9.189624808963204	0.06788529964368929	0.06770828772727276	0.3248139836420593	0.3245153152857148	6.180696	1.954294
ENSG00000253811	0.11712510908107567	0.11712800000000019	0.09447657967195831	0.09447899999999981	15.394154375000003	15.394154374999923	0.2705065429344447	0.2707957499999997	0.04640691666666667	0.04594305117613107	0.1161148881298532	0.11581214545454548	0.13116768003021337	0.1311080476190476	0.157841	0.0
ENSG00000253923	2.154963906114829	2.1549724999999884	2.515065160040799	2.51507333333333	1.8517993125000112	1.851799312500014	1.809459427393177	1.810607750000001	1.5700660833333335	1.568083577419062	0.04377962778805	0.04362866136363637	129.72415397160174	320.09682083437076	2.2541349999999998	2.225915
ENSG00000253980	23.341377128793418	23.341462499999896	35.461082956776416	35.461183333333075	0.18559293749999894	0.18559293750000067	13.021853925296309	13.025390000000012	0.13376716666666666	0.13260938172369874	0.009855235074419476	0.009796027272727272	0.10517558174510826	0.10505948095238084	0.0	0.0
